,index,J_true,J_obs,Q_true,Q_obs
948,1548,0.0,0.00048109875620994303,0.00011384696369987548,0.0001309752438247683
949,1549,0.0,8.450212735724451e-05,0.00011266105782800178,7.185612381171652e-05
950,1550,0.0,0.00039709751187994767,0.00011148750514229343,0.0001686386961101698
951,1551,0.0,0.00048824504282128536,0.00011032617696372788,0.00011328009083961402
952,1552,0.0,0.0004555648607264175,0.00010917694595368905,0.00015392248904178506
953,1553,0.0,0.0006776749969366071,0.0001080396861000048,0.0001578116715513731
954,1554,0.0,5.2318451158635424e-05,0.00010691427270312976,6.423541188247287e-05
955,1555,0.0,1.5667086283272496e-05,0.00010580058236247217,3.326990939443143e-05
956,1556,0.0,0.00015281075824119482,0.00010469849296286308,0.00012646264581912787
957,1557,0.0,0.0005475842780906973,0.00010360788366116659,9.765452656734539e-05
958,1558,0.0,0.0002293307491983522,0.00010252863487302944,4.705594160132558e-05
959,1559,0.0,0.0005889751588828538,0.00010146062825976872,0.00019176664602084544
960,1560,0.0,0.00023519679614014018,0.00010040374671539613,9.632804045700547e-05
961,1561,0.0,0.00043873178530291063,9.935787435377743e-05,4.6672083707130355e-05
962,1562,0.0,0.00023084298777497155,9.832289649592559e-05,0.00015394215361272439
963,1563,0.0,0.00024788671205490533,9.729869965742637e-05,5.8132035225152736e-05
964,1564,0.0,0.0002738617236839379,9.628517153599484e-05,3.68498878642169e-05
965,1565,0.0,6.537296014584714e-05,9.528220099916157e-05,9.656712351244193e-05
966,1566,0.0,0.00043690012679759537,9.428967807208697e-05,0.00013413362646713756
967,1567,0.0,8.566546120674805e-05,9.330749392550273e-05,2.717549238971091e-05
968,1568,0.0,3.246898185476784e-06,9.233554086377875e-05,0.00013434862585371793
969,1569,0.0,0.00036691640673331403,9.137371231311438e-05,0.00012617869077199918
970,1570,0.0,0.0006951852368439708,9.042190280985278e-05,3.464529920186595e-05
971,1571,0.0,0.00010491824800973264,8.948000798891681e-05,0.00015042475791440986
972,1572,0.0,0.0002696382366823486,8.85479245723656e-05,6.546312492143735e-05
973,1573,0.0,0.0006162273627880488,8.762555035807013e-05,6.427198911416585e-05
974,1574,0.0,0.0006822738250394616,8.67127842085069e-05,6.335032291890584e-05
975,1575,0.0,0.00042618518740043093,8.580952603966828e-05,0.00014209219590042988
976,1576,0.0,0.00028148979822006026,8.49156768100884e-05,0.0001375771134397612
977,1577,0.0,5.2775306199419703e-05,8.403113850998332e-05,0.00012207073099854195
978,1578,0.0,0.0005831703320240301,8.315581415050432e-05,0.00010941167215143075
979,1579,0.0,9.335444254978099e-05,8.228960775310324e-05,9.470349736229735e-05
980,1580,0.0,0.0003689956429479711,8.143242433900842e-05,1.9957375540522913e-05
981,1581,0.0,0.00028320766266406826,8.058416991881041e-05,0.00020582002560229484
982,1582,0.0,0.0006814131343172461,7.974475148215614e-05,8.315833204478885e-05
983,1583,0.0,0.00027698271444086535,7.891407698755035e-05,8.669015933039957e-05
984,1584,0.0,0.00011852919246571827,7.809205535226337e-05,2.743850483900862e-05
