,index,J_true,J_obs,Q_true,Q_obs
38,638,0.0,0.00013979287347335316,0.005015707088351728,0.0050113026295007055
39,639,0.0,0.002063282084560384,0.004963460139514731,0.004931789196373258
40,640,0.0,0.0016133002146151987,0.0049117574297281195,0.004868192901896617
41,641,0.0,0.00033326653342850664,0.0048605932898351184,0.004924922912130508
42,642,0.0,0.0020383147045340846,0.004809962109732669,0.004716341949102672
43,643,0.0,0.0021885980303537754,0.004759858337756288,0.004734456305036766
44,644,0.0,0.0018223870944147626,0.004710276480071327,0.004696230681960743
45,645,0.0,0.0016475181341068523,0.004661211100070584,0.004797860170690204
46,646,0.0,0.001828715526880818,0.0046126568177781825,0.004640745358346537
47,647,0.0,0.0011278781432228335,0.00456460830925966,0.0044525316401938155
48,648,0.0,0.001163366516183646,0.004517060306038205,0.004526867066432207
49,649,0.0,0.00035141013760248233,0.004470007594516974,0.0044282590076792725
